n,k,avg_rprmax,avg_rppmax
20,13,0.024428699999999998,0.8866318999999999
20,14,0.025639799999999997,0.9458852
20,15,0.027326,1.0154486
20,16,0.029761699999999995,1.1009108
20,17,0.0335205,1.2149148000000003
20,18,0.040082,1.387195
20,19,0.055402,1.735628
21,2,0.00488,0.153261
21,4,0.017679999999999998,0.4143071
21,6,0.0199543,0.5413786
21,8,0.020294700000000002,0.6323551000000001
21,10,0.0207219,0.7169649
21,12,0.0214745,0.8026786999999999
21,14,0.022974699999999997,0.9021266000000001
21,16,0.025783,1.0294687
21,18,0.0316986,1.2281384000000002
21,20,0.0525,1.748039
22,2,0.004338,0.146002
22,3,0.012600400000000001,0.30415980000000004
22,4,0.016714899999999998,0.40668329999999997
22,5,0.018339300000000003,0.4774914999999999
22,6,0.0188289,0.5309852
22,7,0.0189751,0.5766421000000002
22,8,0.018914499999999997,0.6165589
22,9,0.0190769,0.6573857000000001
22,10,0.0191911,0.6962106
22,11,0.019430199999999998,0.7361495
22,12,0.0197622,0.7767157
22,13,0.020241800000000004,0.8197740999999998
22,14,0.020853,0.8656591
22,15,0.021693600000000004,0.9163447000000001
22,16,0.022831899999999995,0.9738832000000001
22,17,0.0243983,1.0423704
22,18,0.0266385,1.1273193999999997
22,19,0.030064200000000003,1.2394545000000001
22,20,0.036024,1.411027
22,21,0.049887,1.757646
23,2,0.003877,0.139431
23,4,0.0155383,0.395914
23,6,0.0176363,0.5186253
23,8,0.0176968,0.6015571
23,10,0.0179313,0.6790259000000001
23,12,0.01831,0.7540533999999999
23,14,0.0190947,0.8348305
23,16,0.020543799999999997,0.9299928000000002
23,18,0.023153600000000003,1.0547343
23,20,0.028588199999999998,1.2519181000000004
23,22,0.047521,1.769788
24,2,0.003481,0.133397
24,3,0.009247799999999999,0.2648779
24,4,0.014834899999999998,0.3907181
24,5,0.0161787,0.4569801
24,6,0.016554,0.5070889000000001
24,7,0.016579299999999998,0.5487432000000001
24,8,0.0166778,0.5893375999999999
24,9,0.0167129,0.6264212999999998
24,10,0.0167935,0.6626284
24,11,0.016899900000000002,0.6982197
24,12,0.017044,0.7335133999999999
24,13,0.0172941,0.770155
24,14,0.0176433,0.8084675999999998
24,15,0.018090600000000002,0.8492001
24,16,0.018696200000000003,0.8934526999999999
24,17,0.019499999999999997,0.9427453
24,18,0.0205729,0.9995854
24,19,0.022027799999999997,1.0668902999999998
24,20,0.024098200000000007,1.1508096999999997
24,21,0.027250200000000002,1.2630318
24,22,0.032709,1.434677
24,23,0.045369,1.77963
25,2,0.00314,0.127886
25,4,0.013983400000000002,0.38274430000000004
25,6,0.0157526,0.4991845
25,8,0.015794399999999997,0.5783679000000002
25,10,0.015808,0.6484645
25,12,0.015948499999999997,0.7153515
